,From,To,DateTime,Duration.seconds.,Cell.Tower
5488,53,27,6/6/2006 15:38,1509,28
5489,76,52,6/6/2006 15:38,941,29
5490,154,353,6/6/2006 15:38,927,13
5491,251,272,6/6/2006 15:38,963,28
5492,331,78,6/6/2006 15:38,1232,11
5493,64,1,6/6/2006 15:39,1047,29
5494,264,54,6/6/2006 15:39,942,29
5495,17,155,6/6/2006 15:40,679,23
5496,143,117,6/6/2006 15:44,1238,28
5497,327,42,6/6/2006 15:46,1555,25
5498,185,229,6/6/2006 15:48,680,29
5499,108,7,6/6/2006 15:49,895,28
5500,220,5,6/6/2006 15:49,544,24
5501,162,17,6/6/2006 15:51,1181,30
5502,209,238,6/6/2006 15:51,1081,29
5503,379,317,6/6/2006 15:51,1153,24
5504,65,4,6/6/2006 15:52,666,28
5505,287,213,6/6/2006 15:52,1149,29
5506,243,146,6/6/2006 15:53,1338,1
5507,288,2,6/6/2006 15:53,1111,30
5508,137,20,6/6/2006 15:54,582,29
5509,227,1,6/6/2006 15:54,805,29
5510,237,1,6/6/2006 15:54,1070,20
5511,61,169,6/6/2006 15:55,1117,28
5512,259,148,6/6/2006 15:56,1379,30
5513,311,37,6/6/2006 15:58,751,25
5514,251,275,6/6/2006 15:59,866,28
5515,258,132,6/6/2006 15:59,1385,29
5516,340,14,6/6/2006 15:59,902,11
5517,159,66,6/6/2006 16:02,962,11
5518,176,148,6/6/2006 16:02,702,18
5519,209,238,6/6/2006 16:02,963,28
5520,139,318,6/6/2006 16:06,1159,24
5521,9,146,6/6/2006 16:09,1343,25
5522,129,217,6/6/2006 16:09,765,28
5523,294,87,6/6/2006 16:13,831,22
5524,330,275,6/6/2006 16:14,1126,27
5525,157,5,6/6/2006 16:15,1120,1
5526,76,52,6/6/2006 16:16,1134,29
5527,268,207,6/6/2006 16:16,1364,11
5528,55,38,6/6/2006 16:19,742,20
5529,65,335,6/6/2006 16:19,1285,29
5530,361,189,6/6/2006 16:19,1482,28
5531,107,1,6/6/2006 16:20,1168,28
5532,66,20,6/6/2006 16:21,1270,28
5533,167,236,6/6/2006 16:21,530,15
5534,80,15,6/6/2006 16:22,838,11
5535,189,361,6/6/2006 16:22,1499,29
5536,368,196,6/6/2006 16:22,1591,11
5537,394,13,6/6/2006 16:22,993,10
5538,257,109,6/6/2006 16:23,1158,30
5539,186,58,6/6/2006 16:29,749,22
5540,327,112,6/6/2006 16:30,1091,25
5541,27,3,6/6/2006 16:31,797,25
5542,74,9,6/6/2006 16:31,1065,28
5543,187,51,6/6/2006 16:31,1257,30
5544,226,390,6/6/2006 16:32,1362,30
5545,6,0,6/6/2006 16:33,1167,29
5546,29,11,6/6/2006 16:33,775,25
5547,103,82,6/6/2006 16:35,790,18
5548,58,29,6/6/2006 16:37,1367,23
5549,146,219,6/6/2006 16:38,1322,1
5550,253,52,6/6/2006 16:39,986,16
5551,109,257,6/6/2006 16:40,1320,11
5552,31,5,6/6/2006 16:41,768,30
5553,120,325,6/6/2006 16:41,933,28
5554,146,322,6/6/2006 16:41,1062,1
5555,203,165,6/6/2006 16:41,750,20
5556,61,393,6/6/2006 16:43,1305,28
5557,145,0,6/6/2006 16:44,910,29
5558,145,0,6/6/2006 16:45,836,29
5559,248,0,6/6/2006 16:45,621,16
5560,17,35,6/6/2006 16:48,783,23
5561,115,298,6/6/2006 16:51,1325,17
5562,149,138,6/6/2006 16:52,1154,21
5563,90,110,6/6/2006 16:53,720,30
5564,212,123,6/6/2006 16:53,1328,28
5565,58,29,6/6/2006 16:55,1577,23
5566,352,3,6/6/2006 16:55,793,29
5567,131,283,6/6/2006 16:56,1027,22
5568,198,66,6/6/2006 16:56,901,6
5569,289,45,6/6/2006 16:56,1136,7
5570,337,41,6/6/2006 16:56,870,28
5571,229,24,6/6/2006 16:57,751,15
5572,200,5,6/6/2006 16:59,1342,29
5573,59,18,6/6/2006 17:03,903,11
5574,120,346,6/6/2006 17:03,1158,28
5575,19,123,6/6/2006 17:05,1374,30
5576,135,12,6/6/2006 17:05,480,29
5577,12,216,6/6/2006 17:07,1539,29
5578,302,109,6/6/2006 17:09,1382,28
5579,51,171,6/6/2006 17:12,605,11
5580,190,162,6/6/2006 17:13,460,29
5581,234,218,6/6/2006 17:13,1328,11
5582,109,257,6/6/2006 17:14,1281,11
5583,241,80,6/6/2006 17:15,1103,28
5584,139,75,6/6/2006 17:16,1055,24
5585,160,205,6/6/2006 17:16,977,22
5586,53,27,6/6/2006 17:17,494,11
5587,320,369,6/6/2006 17:17,1124,28
5588,128,14,6/6/2006 17:19,1364,11
5589,91,89,6/6/2006 17:20,1021,30
5590,252,49,6/6/2006 17:20,1166,29
5591,323,68,6/6/2006 17:20,1054,10
5592,122,73,6/6/2006 17:21,907,24
5593,147,5,6/6/2006 17:22,1084,28
5594,207,27,6/6/2006 17:23,974,30
5595,52,343,6/6/2006 17:27,1144,18
5596,282,13,6/6/2006 17:27,1393,8
5597,206,237,6/6/2006 17:28,1322,21
5598,115,23,6/6/2006 17:29,945,17
5599,149,138,6/6/2006 17:29,1111,21
5600,368,197,6/6/2006 17:29,907,11
5601,241,23,6/6/2006 17:31,1064,28
5602,323,202,6/6/2006 17:32,1242,10
5603,210,1,6/6/2006 17:33,1014,27
5604,243,320,6/6/2006 17:33,858,1
5605,50,0,6/6/2006 17:34,1516,11
5606,236,167,6/6/2006 17:34,959,1
5607,349,7,6/6/2006 17:34,726,1
5608,252,54,6/6/2006 17:37,675,29
5609,22,194,6/6/2006 17:38,927,24
5610,22,5,6/6/2006 17:38,1591,24
5611,32,265,6/6/2006 17:38,612,29
5612,68,2,6/6/2006 17:38,934,28
5613,61,344,6/6/2006 17:40,1124,28
5614,36,53,6/6/2006 17:41,1145,28
5615,284,2,6/6/2006 17:41,1150,22
5616,35,87,6/6/2006 17:43,1363,15
5617,183,17,6/6/2006 17:44,920,1
5618,382,17,6/6/2006 17:44,891,15
5619,101,156,6/6/2006 17:45,1237,22
5620,311,37,6/6/2006 17:48,623,25
5621,386,247,6/6/2006 17:50,741,11
5622,48,2,6/6/2006 17:51,1519,28
5623,193,3,6/6/2006 17:53,1231,22
5624,267,387,6/6/2006 17:54,710,30
5625,194,22,6/6/2006 17:55,1330,19
5626,191,120,6/6/2006 17:56,688,22
5627,222,24,6/6/2006 17:56,975,30
5628,201,18,6/6/2006 17:57,966,11
5629,314,5,6/6/2006 17:58,874,17
5630,193,42,6/6/2006 18:02,1457,2
5631,230,93,6/6/2006 18:02,842,28
5632,107,5,6/6/2006 18:03,1114,19
5633,274,172,6/6/2006 18:03,1128,9
5634,180,5,6/6/2006 18:06,600,11
5635,314,250,6/6/2006 18:06,840,27
5636,363,42,6/6/2006 18:07,1222,29
5637,376,20,6/6/2006 18:10,1233,22
5638,199,13,6/6/2006 18:12,637,22
5639,161,6,6/6/2006 18:13,1359,10
5640,201,18,6/6/2006 18:17,835,9
5641,194,291,6/6/2006 18:19,783,14
5642,203,42,6/6/2006 18:19,1018,22
5643,223,160,6/6/2006 18:23,514,30
5644,11,17,6/6/2006 18:24,1230,25
5645,150,5,6/6/2006 18:24,1323,16
5646,329,152,6/6/2006 18:27,1159,15
5647,314,250,6/6/2006 18:28,635,17
5648,375,172,6/6/2006 18:29,1476,22
5649,68,50,6/6/2006 18:32,731,16
5650,42,363,6/6/2006 18:33,897,13
5651,107,5,6/6/2006 18:34,1424,19
5652,214,140,6/6/2006 18:34,1870,29
5653,196,1,6/6/2006 18:35,905,11
5654,7,253,6/6/2006 18:36,1799,16
5655,205,160,6/6/2006 18:36,1444,28
5656,20,132,6/6/2006 18:39,787,30
5657,361,189,6/6/2006 18:39,943,9
5658,44,74,6/6/2006 18:40,889,25
5659,22,19,6/6/2006 18:44,1273,25
5660,30,5,6/6/2006 18:47,885,4
5661,331,78,6/6/2006 18:48,864,15
5662,78,52,6/6/2006 18:51,1416,16
5663,133,21,6/6/2006 18:51,905,22
5664,325,120,6/6/2006 18:51,656,15
5665,387,267,6/6/2006 18:51,1017,19
5666,243,320,6/6/2006 18:52,925,1
5667,158,235,6/6/2006 18:55,946,19
5668,16,166,6/6/2006 18:58,825,11
5669,157,5,6/6/2006 18:58,1128,1
5670,234,218,6/6/2006 19:00,1187,16
5671,194,22,6/6/2006 19:03,1230,14
5672,239,5,6/6/2006 19:03,1168,4
5673,25,354,6/6/2006 19:05,1733,29
5674,145,0,6/6/2006 19:05,945,12
5675,192,49,6/6/2006 19:08,1076,29
5676,197,4,6/6/2006 19:08,949,27
5677,141,0,6/6/2006 19:09,690,15
5678,207,162,6/6/2006 19:11,1257,24
5679,149,138,6/6/2006 19:12,1059,21
5680,51,56,6/6/2006 19:13,769,16
5681,228,92,6/6/2006 19:15,1027,2
5682,0,2,6/6/2006 19:17,1278,21
5683,217,129,6/6/2006 19:17,759,22
5684,131,283,6/6/2006 19:19,841,22
5685,329,152,6/6/2006 19:25,1280,15
5686,57,32,6/6/2006 19:26,1173,15
5687,53,88,6/6/2006 19:28,1302,16
5688,112,80,6/6/2006 19:30,879,18
5689,94,1,6/6/2006 19:32,656,22
5690,307,84,6/6/2006 19:33,1014,7
5691,46,41,6/6/2006 19:35,1719,30
5692,196,118,6/6/2006 19:35,1118,11
5693,346,1,6/6/2006 19:35,637,8
5694,352,32,6/6/2006 19:35,1396,16
5695,264,229,6/6/2006 19:37,1259,27
5696,258,34,6/6/2006 19:39,698,11
5697,298,115,6/6/2006 19:45,674,21
5698,386,247,6/6/2006 19:50,684,11
5699,31,3,6/6/2006 19:51,989,30
5700,238,209,6/6/2006 19:51,617,12
5701,131,283,6/6/2006 19:54,584,22
5702,305,102,6/6/2006 19:54,1411,19
5703,154,48,6/6/2006 19:56,959,13
5704,81,23,6/6/2006 19:57,997,7
5705,150,5,6/6/2006 20:00,1372,16
5706,38,312,6/6/2006 20:02,1419,1
5707,88,53,6/6/2006 20:02,1494,29
5708,294,87,6/6/2006 20:04,1001,22
5709,195,172,6/6/2006 20:05,940,15
5710,390,2,6/6/2006 20:05,1398,22
5711,177,75,6/6/2006 20:06,1186,21
5712,30,123,6/6/2006 20:10,958,4
5713,104,83,6/6/2006 20:10,1209,7
5714,387,267,6/6/2006 20:11,384,28
5715,6,161,6/6/2006 20:14,941,16
5716,168,2,6/6/2006 20:14,1047,25
5717,388,19,6/6/2006 20:14,934,15
5718,235,158,6/6/2006 20:16,1305,23
5719,378,275,6/6/2006 20:18,851,30
5720,89,372,6/6/2006 20:20,656,28
5721,108,13,6/6/2006 20:20,1379,9
5722,72,172,6/6/2006 20:21,87,27
5723,331,78,6/6/2006 20:21,881,15
5724,158,175,6/6/2006 20:22,1139,22
5725,253,7,6/6/2006 20:22,1144,23
5726,318,229,6/6/2006 20:24,1121,11
5727,12,135,6/6/2006 20:27,788,29
5728,226,0,6/6/2006 20:27,1134,15
5729,59,18,6/6/2006 20:29,1001,15
5730,377,92,6/6/2006 20:29,787,13
5731,217,296,6/6/2006 20:30,1131,22
5732,284,260,6/6/2006 20:31,650,19
5733,36,21,6/6/2006 20:32,555,28
5734,47,231,6/6/2006 20:34,1040,13
5735,166,154,6/6/2006 20:34,559,29
5736,116,1,6/6/2006 20:37,1099,11
5737,259,148,6/6/2006 20:37,794,12
5738,359,118,6/6/2006 20:37,1739,21
5739,143,117,6/6/2006 20:38,563,12
5740,176,54,6/6/2006 20:38,997,18
5741,7,108,6/6/2006 20:42,937,29
5742,144,23,6/6/2006 20:43,691,23
5743,375,172,6/6/2006 20:45,1151,15
5744,193,42,6/6/2006 20:47,853,2
5745,307,51,6/6/2006 20:48,773,7
5746,236,13,6/6/2006 20:49,1350,1
5747,67,41,6/6/2006 20:52,880,16
5748,203,42,6/6/2006 20:52,992,22
5749,217,129,6/6/2006 20:52,582,22
5750,246,5,6/6/2006 20:52,1014,7
5751,36,21,6/6/2006 20:55,770,28
5752,320,192,6/6/2006 20:57,1131,16
5753,231,47,6/6/2006 20:58,1081,27
5754,81,23,6/6/2006 20:59,1015,10
5755,312,38,6/6/2006 21:02,625,12
5756,384,189,6/6/2006 21:02,654,9
5757,394,199,6/6/2006 21:03,1163,11
5758,381,12,6/6/2006 21:05,1029,29
5759,107,1,6/6/2006 21:06,622,19
5760,71,25,6/6/2006 21:07,1115,29
5761,233,53,6/6/2006 21:09,668,15
5762,122,73,6/6/2006 21:10,782,6
5763,27,54,6/6/2006 21:11,995,8
5764,119,38,6/6/2006 21:11,1406,14
5765,27,2,6/6/2006 21:12,793,25
5766,297,172,6/6/2006 21:14,1385,22
5767,355,14,6/6/2006 21:15,654,15
5768,44,74,6/6/2006 21:19,1295,25
5769,145,0,6/6/2006 21:19,823,12
5770,225,319,6/6/2006 21:20,1426,30
5771,152,329,6/6/2006 21:21,722,15
5772,343,52,6/6/2006 21:21,1082,9
5773,297,15,6/6/2006 21:22,812,22
5774,169,79,6/6/2006 21:23,1525,4
5775,355,0,6/6/2006 21:23,1612,15
5776,339,26,6/6/2006 21:27,1579,11
5777,301,275,6/6/2006 21:33,1120,15
5778,39,23,6/6/2006 21:37,427,10
5779,232,172,6/6/2006 21:37,1530,30
5780,251,272,6/6/2006 21:38,1579,28
5781,173,120,6/6/2006 21:41,1074,20
5782,27,53,6/6/2006 21:43,207,8
5783,370,274,6/6/2006 21:43,916,1
5784,137,286,6/6/2006 21:46,684,15
5785,160,223,6/6/2006 21:46,1190,22
5786,284,2,6/6/2006 21:46,1135,19
5787,230,8,6/6/2006 21:47,1013,28
5788,372,89,6/6/2006 21:55,1011,13
5789,73,41,6/6/2006 21:59,1742,21
5790,104,11,6/6/2006 21:59,1461,7
5791,253,7,6/6/2006 22:01,1092,23
5792,53,233,6/6/2006 22:04,1405,16
5793,112,341,6/6/2006 22:05,640,7
5794,71,76,6/6/2006 22:06,1155,29
5795,58,186,6/6/2006 22:08,856,23
5796,177,75,6/6/2006 22:11,1780,22
5797,234,170,6/6/2006 22:11,1124,16
5798,39,14,6/6/2006 22:13,905,9
5799,252,54,6/6/2006 22:14,661,29
5800,294,30,6/6/2006 22:14,1368,22
5801,109,302,6/6/2006 22:15,1075,11
5802,169,61,6/6/2006 22:16,796,4
5803,46,12,6/6/2006 22:18,1210,30
5804,355,14,6/6/2006 22:18,925,15
5805,55,38,6/6/2006 22:19,1257,27
5806,372,89,6/6/2006 22:20,611,13
5807,0,175,6/6/2006 22:21,882,21
5808,22,26,6/6/2006 22:22,821,24
5809,111,42,6/6/2006 22:26,1226,29
5810,40,15,6/6/2006 22:29,913,1
5811,130,111,6/6/2006 22:29,1171,15
5812,312,275,6/6/2006 22:29,1726,12
5813,208,192,6/6/2006 22:32,809,22
5814,109,302,6/6/2006 22:35,1256,11
5815,216,12,6/6/2006 22:37,1405,29
5816,56,315,6/6/2006 22:38,815,28
5817,343,52,6/6/2006 22:38,901,9
5818,207,27,6/6/2006 22:39,1453,24
5819,81,396,6/6/2006 22:40,973,7
5820,155,5,6/6/2006 22:41,1057,16
5821,14,25,6/6/2006 22:42,864,10
5822,152,37,6/6/2006 22:43,1500,15
5823,26,339,6/6/2006 22:45,388,12
5824,144,23,6/6/2006 22:45,1525,23
5825,196,118,6/6/2006 22:47,603,11
5826,75,128,6/6/2006 22:49,1370,17
5827,170,190,6/6/2006 22:53,1027,25
5828,268,207,6/6/2006 22:54,1052,11
5829,297,172,6/6/2006 22:55,1037,22
5830,166,154,6/6/2006 22:56,1280,9
5831,169,79,6/6/2006 22:56,905,4
5832,45,8,6/6/2006 22:57,815,12
5833,336,248,6/6/2006 23:01,989,30
5834,272,251,6/6/2006 23:03,808,15
5835,382,350,6/6/2006 23:04,941,29
5836,39,14,6/6/2006 23:05,1036,9
5837,274,370,6/6/2006 23:05,1122,10
5838,353,89,6/6/2006 23:06,827,12
5839,181,15,6/6/2006 23:08,1024,29
5840,231,267,6/6/2006 23:08,640,27
5841,311,1,6/6/2006 23:08,1181,8
5842,349,23,6/6/2006 23:08,1738,1
5843,55,60,6/6/2006 23:12,601,27
5844,112,132,6/6/2006 23:14,1162,7
5845,124,2,6/6/2006 23:14,976,1
5846,127,43,6/6/2006 23:14,1416,3
5847,78,24,6/6/2006 23:15,976,4
5848,371,60,6/6/2006 23:19,1206,19
5849,386,179,6/6/2006 23:22,1004,28
5850,363,42,6/6/2006 23:24,1905,29
5851,317,123,6/6/2006 23:27,891,11
5852,392,358,6/6/2006 23:30,1466,9
5853,135,12,6/6/2006 23:32,1236,13
5854,357,158,6/6/2006 23:34,829,25
5855,307,51,6/6/2006 23:35,1151,21
5856,277,9,6/6/2006 23:36,1091,29
5857,262,19,6/6/2006 23:39,832,22
5858,36,2,6/6/2006 23:41,1253,28
5859,6,9,6/6/2006 23:43,1275,11
5860,122,73,6/6/2006 23:43,1446,6
5861,73,122,6/6/2006 23:44,1158,21
5862,152,329,6/6/2006 23:47,847,22
5863,167,1,6/6/2006 23:47,1017,27
5864,215,272,6/6/2006 23:47,1564,29
5865,152,37,6/6/2006 23:49,859,11
5866,11,29,6/6/2006 23:50,1873,25
5867,23,96,6/6/2006 23:50,1093,29
5868,16,166,6/6/2006 23:51,1175,11
5869,26,49,6/6/2006 23:54,1201,12
5870,27,54,6/6/2006 23:55,1543,8
5871,49,26,6/6/2006 23:58,1476,13
5872,352,32,6/7/2006 0:03,1282,29
5873,0,109,6/7/2006 0:09,1079,24
5874,44,32,6/7/2006 0:13,1192,21
5875,263,185,6/7/2006 0:54,1004,30
5876,94,362,6/7/2006 0:55,1204,6
5877,327,112,6/7/2006 0:55,1371,25
5878,351,38,6/7/2006 1:01,1085,28
5879,122,73,6/7/2006 1:21,546,24
5880,59,18,6/7/2006 1:23,976,11
5881,294,87,6/7/2006 1:26,512,22
5882,65,158,6/7/2006 1:29,1156,29
5883,307,51,6/7/2006 1:30,1495,7
5884,150,5,6/7/2006 1:32,1167,29
5885,116,1,6/7/2006 1:40,784,30
5886,0,5,6/7/2006 1:41,1399,7
5887,272,251,6/7/2006 1:52,1502,11
5888,290,92,6/7/2006 1:53,853,19
5889,105,5,6/7/2006 2:00,1402,28
5890,393,61,6/7/2006 2:03,509,11
5891,102,305,6/7/2006 2:09,1042,13
5892,321,138,6/7/2006 2:18,930,16
5893,116,16,6/7/2006 2:19,1091,30
5894,354,52,6/7/2006 2:19,1330,30
5895,71,209,6/7/2006 2:30,1181,28
5896,175,0,6/7/2006 2:31,983,30
5897,138,149,6/7/2006 2:44,1239,29
5898,101,156,6/7/2006 2:45,1360,22
5899,295,26,6/7/2006 2:49,769,30
5900,369,320,6/7/2006 2:51,1117,22
5901,113,347,6/7/2006 2:54,1337,30
5902,387,267,6/7/2006 2:56,873,28
5903,109,333,6/7/2006 3:10,134,11
5904,128,75,6/7/2006 3:11,1046,11
5905,249,18,6/7/2006 3:11,356,28
5906,194,22,6/7/2006 3:12,746,19
5907,343,1,6/7/2006 3:16,1210,30
5908,160,205,6/7/2006 3:32,805,22
5909,176,54,6/7/2006 3:41,1551,18
5910,179,386,6/7/2006 3:41,1259,30
5911,348,163,6/7/2006 3:42,915,23
5912,289,2,6/7/2006 3:44,1057,7
5913,349,7,6/7/2006 3:49,1399,1
5914,376,20,6/7/2006 4:06,363,13
5915,36,2,6/7/2006 4:11,1268,28
5916,226,390,6/7/2006 4:15,1336,30
5917,318,139,6/7/2006 4:24,526,29
5918,285,8,6/7/2006 4:29,558,30
5919,133,178,6/7/2006 4:39,766,13
5920,9,251,6/7/2006 4:40,516,25
5921,369,320,6/7/2006 4:56,1883,22
5922,28,227,6/7/2006 5:02,1243,22
5923,39,14,6/7/2006 5:10,989,11
5924,176,148,6/7/2006 5:11,1039,18
5925,336,248,6/7/2006 5:47,1006,30
5926,386,247,6/7/2006 5:47,1081,11
5927,15,181,6/7/2006 5:52,1067,7
5928,41,73,6/7/2006 5:53,1573,28
5929,0,12,6/7/2006 5:54,1642,7
5930,8,45,6/7/2006 5:54,825,11
5931,69,152,6/7/2006 5:55,723,17
5932,140,214,6/7/2006 5:56,834,11
5933,249,138,6/7/2006 5:58,1155,28
5934,73,122,6/7/2006 6:01,1206,21
5935,167,47,6/7/2006 6:05,1288,15
5936,157,5,6/7/2006 6:08,1015,1
5937,370,49,6/7/2006 6:08,326,1
5938,193,3,6/7/2006 6:19,1223,22
5939,59,113,6/7/2006 6:20,1170,18
5940,278,239,6/7/2006 6:21,435,23
5941,161,54,6/7/2006 6:23,1174,30
5942,282,199,6/7/2006 6:41,696,19
5943,73,37,6/7/2006 6:43,860,21
5944,96,292,6/7/2006 6:43,1027,5
5945,39,23,6/7/2006 6:47,1084,10
5946,58,29,6/7/2006 6:49,848,23
5947,113,347,6/7/2006 7:00,1069,30
5948,358,103,6/7/2006 7:15,1145,30
5949,343,1,6/7/2006 7:22,887,30
5950,217,192,6/7/2006 7:24,1375,6
5951,90,385,6/7/2006 7:27,1065,30
5952,49,210,6/7/2006 7:29,1241,28
5953,357,341,6/7/2006 7:29,768,25
5954,274,172,6/7/2006 7:41,978,10
5955,386,247,6/7/2006 7:41,934,11
5956,391,211,6/7/2006 7:47,1048,30
5957,278,239,6/7/2006 7:48,1391,23
5958,3,328,6/7/2006 7:49,1071,30
5959,315,32,6/7/2006 7:52,698,28
5960,135,12,6/7/2006 8:00,1111,29
5961,237,206,6/7/2006 8:00,1010,20
5962,264,54,6/7/2006 8:00,770,27
5963,253,52,6/7/2006 8:01,702,16
5964,299,52,6/7/2006 8:01,779,29
5965,229,264,6/7/2006 8:03,1148,15
5966,273,0,6/7/2006 8:03,1078,29
5967,357,158,6/7/2006 8:03,1014,25
5968,288,2,6/7/2006 8:05,1195,30
5969,162,207,6/7/2006 8:06,832,30
5970,121,21,6/7/2006 8:07,920,28
5971,42,19,6/7/2006 8:09,1215,13
5972,70,52,6/7/2006 8:09,875,20
5973,320,243,6/7/2006 8:09,800,28
5974,337,41,6/7/2006 8:09,1174,28
5975,59,11,6/7/2006 8:10,893,29
5976,327,112,6/7/2006 8:11,1052,25
5977,213,118,6/7/2006 8:15,802,25
5978,274,172,6/7/2006 8:15,1020,10
5979,218,97,6/7/2006 8:17,1178,30
5980,231,92,6/7/2006 8:18,1016,29
5981,375,333,6/7/2006 8:18,645,11
5982,385,179,6/7/2006 8:18,1063,6
5983,85,86,6/7/2006 8:19,1087,30
5984,170,5,6/7/2006 8:19,1048,23
5985,385,90,6/7/2006 8:19,1062,6
5986,189,90,6/7/2006 8:20,1168,11
5987,352,32,6/7/2006 8:20,1109,29
5988,238,209,6/7/2006 8:21,1281,29
5989,122,73,6/7/2006 8:23,787,24
5990,201,18,6/7/2006 8:23,1199,11
5991,207,27,6/7/2006 8:23,1147,30
5992,352,32,6/7/2006 8:24,932,29
5993,338,332,6/7/2006 8:25,1239,15
5994,260,284,6/7/2006 8:26,1106,28
5995,50,93,6/7/2006 8:27,988,11
5996,143,52,6/7/2006 8:27,1186,29
5997,147,26,6/7/2006 8:28,1029,28
5998,336,248,6/7/2006 8:28,807,30
5999,388,19,6/7/2006 8:28,599,11
6000,29,24,6/7/2006 8:30,1094,25
6001,344,136,6/7/2006 8:33,1385,27
6002,104,83,6/7/2006 8:34,785,26
6003,215,19,6/7/2006 8:35,1388,29
6004,356,11,6/7/2006 8:35,671,15
6005,42,111,6/7/2006 8:38,391,13
6006,89,372,6/7/2006 8:38,1224,11
6007,215,272,6/7/2006 8:38,1121,29
6008,252,49,6/7/2006 8:39,1297,29
6009,347,113,6/7/2006 8:43,1760,22
6010,124,2,6/7/2006 8:44,1265,1
6011,253,7,6/7/2006 8:44,1148,16
6012,51,275,6/7/2006 8:45,1113,11
6013,53,27,6/7/2006 8:46,1348,28
6014,351,44,6/7/2006 8:46,1378,28
6015,74,44,6/7/2006 8:47,519,28
6016,10,4,6/7/2006 8:51,1235,30
6017,258,132,6/7/2006 8:51,1013,29
6018,267,231,6/7/2006 8:51,1066,30
6019,296,227,6/7/2006 8:51,650,11
6020,36,53,6/7/2006 8:52,1070,28
6021,281,1,6/7/2006 8:52,1626,28
6022,384,305,6/7/2006 8:56,765,29
6023,121,8,6/7/2006 9:00,701,28
6024,316,52,6/7/2006 9:01,1162,18
6025,361,189,6/7/2006 9:01,1694,28
6026,3,193,6/7/2006 9:02,1684,30
6027,28,239,6/7/2006 9:03,1092,22
6028,42,327,6/7/2006 9:03,1154,13
6029,78,98,6/7/2006 9:03,973,16
6030,140,214,6/7/2006 9:05,1236,11
6031,286,92,6/7/2006 9:08,945,11
6032,49,192,6/7/2006 9:09,1100,28
6033,73,41,6/7/2006 9:11,1028,21
6034,308,198,6/7/2006 9:11,977,29
6035,262,19,6/7/2006 9:12,801,14
6036,210,49,6/7/2006 9:13,1343,27
6037,248,336,6/7/2006 9:13,1104,15
6038,235,158,6/7/2006 9:16,920,23
6039,269,240,6/7/2006 9:16,1148,11
6040,182,38,6/7/2006 9:17,939,29
6041,280,41,6/7/2006 9:17,1052,29
6042,150,5,6/7/2006 9:20,1095,29
6043,361,315,6/7/2006 9:21,1057,28
6044,399,3,6/7/2006 9:21,1560,20
6045,58,186,6/7/2006 9:22,1345,23
6046,261,0,6/7/2006 9:22,956,11
6047,131,283,6/7/2006 9:23,1031,22
6048,127,53,6/7/2006 9:27,1158,20
6049,325,120,6/7/2006 9:27,1658,18
6050,345,283,6/7/2006 9:28,755,1
6051,175,308,6/7/2006 9:29,710,30
6052,146,322,6/7/2006 9:30,784,1
6053,153,66,6/7/2006 9:30,990,10
6054,159,7,6/7/2006 9:31,1230,11
6055,20,62,6/7/2006 9:32,1818,30
6056,372,66,6/7/2006 9:33,959,27
6057,132,112,6/7/2006 9:34,1540,22
6058,337,41,6/7/2006 9:35,808,28
6059,191,178,6/7/2006 9:36,1065,22
6060,236,13,6/7/2006 9:36,1120,1
6061,363,42,6/7/2006 9:36,1302,29
6062,140,120,6/7/2006 9:38,1318,11
6063,235,161,6/7/2006 9:39,858,23
6064,252,54,6/7/2006 9:39,969,29
6065,210,49,6/7/2006 9:40,1199,27
6066,127,43,6/7/2006 9:44,1404,20
6067,229,185,6/7/2006 9:45,942,15
6068,152,329,6/7/2006 9:46,1014,29
6069,308,198,6/7/2006 9:46,759,29
6070,245,195,6/7/2006 9:47,1095,18
6071,58,38,6/7/2006 9:48,1283,23
6072,159,7,6/7/2006 9:50,1340,11
6073,174,221,6/7/2006 9:53,817,30
6074,374,157,6/7/2006 9:54,776,13
6075,203,42,6/7/2006 9:55,429,20
6076,219,146,6/7/2006 9:56,888,1
6077,342,158,6/7/2006 9:56,1087,29
6078,165,203,6/7/2006 9:57,815,29
6079,96,292,6/7/2006 9:58,484,6
6080,111,130,6/7/2006 10:01,981,29
6081,151,20,6/7/2006 10:03,793,6
6082,62,20,6/7/2006 10:04,1172,24
6083,161,235,6/7/2006 10:04,1427,30
6084,391,18,6/7/2006 10:05,1178,30
6085,209,238,6/7/2006 10:07,975,28
6086,51,56,6/7/2006 10:08,1042,26
6087,337,41,6/7/2006 10:08,1731,28
6088,100,68,6/7/2006 10:09,833,30
6089,348,5,6/7/2006 10:09,1280,23
6090,107,1,6/7/2006 10:11,1040,28
6091,170,190,6/7/2006 10:12,897,23
6092,70,244,6/7/2006 10:13,832,20
6093,92,290,6/7/2006 10:13,965,30
6094,174,158,6/7/2006 10:13,1095,30
6095,375,333,6/7/2006 10:13,935,29
6096,38,1,6/7/2006 10:14,289,1
6097,53,88,6/7/2006 10:15,1320,28
6098,102,15,6/7/2006 10:16,1055,13
6099,333,41,6/7/2006 10:17,1508,8
6100,60,136,6/7/2006 10:18,1288,20
6101,165,34,6/7/2006 10:18,1394,29
6102,77,69,6/7/2006 10:20,1251,11
6103,319,225,6/7/2006 10:20,1009,11
6104,361,189,6/7/2006 10:21,1070,28
6105,249,18,6/7/2006 10:23,1211,28
6106,351,38,6/7/2006 10:23,1115,28
